Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;16/06/2020;09:30:00;95.025;95.598;95.025;95.457;4.887.983.431,61;257.149
WINFUT;16/06/2020;09:25:00;95.020;95.141;95.000;95.025;1.894.910.657,50;100.030
WINFUT;16/06/2020;09:20:00;94.845;95.040;94.830;95.020;2.129.183.280,14;112.545
WINFUT;16/06/2020;09:15:00;94.835;94.945;94.774;94.845;2.184.147.854,06;115.548
WINFUT;16/06/2020;09:10:00;94.594;94.835;94.519;94.835;2.157.452.154,70;114.339
WINFUT;16/06/2020;09:05:00;94.493;94.634;94.418;94.599;1.645.371.318,03;87.358
WINFUT;16/06/2020;09:00:00;94.448;94.679;94.323;94.498;1.509.453.851,89;80.150
WINFUT;15/06/2020;17:50:00;93.038;93.073;92.792;92.862;626.068.697,52;33.811
WINFUT;15/06/2020;17:45:00;93.018;93.098;92.988;93.028;527.393.101,02;28.445
WINFUT;15/06/2020;17:40:00;93.018;93.113;92.953;93.028;919.019.997,01;49.576
WINFUT;15/06/2020;17:35:00;92.913;93.043;92.832;93.018;1.135.322.256,29;61.296
WINFUT;15/06/2020;17:30:00;92.857;92.938;92.852;92.908;474.429.935,23;25.629
WINFUT;15/06/2020;17:25:00;92.842;92.913;92.807;92.857;501.585.845,67;27.109
WINFUT;15/06/2020;17:20:00;92.928;92.943;92.792;92.837;688.613.949,50;37.214
WINFUT;15/06/2020;17:15:00;92.918;93.013;92.812;92.928;1.020.821.360,55;55.131
WINFUT;15/06/2020;17:10:00;92.842;92.963;92.787;92.918;1.153.322.842,58;62.314
WINFUT;15/06/2020;17:05:00;92.777;92.903;92.732;92.842;1.005.278.419,32;54.361
WINFUT;15/06/2020;17:00:00;92.837;92.872;92.732;92.777;1.179.710.836,00;63.793
WINFUT;15/06/2020;16:55:00;92.772;92.847;92.606;92.837;2.140.466.987,63;115.848
WINFUT;15/06/2020;16:50:00;92.782;92.933;92.742;92.777;1.807.570.298,52;97.700
WINFUT;15/06/2020;16:45:00;92.712;92.867;92.606;92.782;1.781.442.844,14;96.400
WINFUT;15/06/2020;16:40:00;92.697;92.787;92.551;92.712;2.195.840.756,28;118.914
WINFUT;15/06/2020;16:35:00;92.677;92.812;92.421;92.697;3.438.428.997,71;186.325
WINFUT;15/06/2020;16:30:00;92.767;92.852;92.612;92.672;2.342.303.530,65;126.767
WINFUT;15/06/2020;16:25:00;93.003;93.123;92.697;92.767;2.806.861.360,72;151.689
WINFUT;15/06/2020;16:20:00;93.194;93.229;92.883;92.998;2.620.643.972,78;141.410
WINFUT;15/06/2020;16:15:00;93.108;93.409;93.058;93.194;2.439.224.392,02;131.277
WINFUT;15/06/2020;16:10:00;93.033;93.289;93.008;93.113;2.616.403.246,77;140.969
WINFUT;15/06/2020;16:05:00;93.043;93.098;92.852;93.033;2.330.382.705,42;125.762
WINFUT;15/06/2020;16:00:00;92.672;93.159;92.601;93.038;3.111.150.088,40;168.003
WINFUT;15/06/2020;15:55:00;92.822;92.852;92.601;92.667;1.920.424.905,25;103.924
WINFUT;15/06/2020;15:50:00;92.913;93.018;92.722;92.817;2.568.253.490,02;138.814
WINFUT;15/06/2020;15:45:00;92.772;92.988;92.767;92.918;1.918.701.161,17;103.681
WINFUT;15/06/2020;15:40:00;92.943;93.008;92.747;92.777;1.924.008.542,28;103.959
WINFUT;15/06/2020;15:35:00;92.832;93.023;92.827;92.938;2.022.651.527,76;109.217
WINFUT;15/06/2020;15:30:00;93.038;93.128;92.727;92.832;3.060.496.108,58;165.314
WINFUT;15/06/2020;15:25:00;93.259;93.289;93.008;93.038;1.921.128.510,22;103.524
WINFUT;15/06/2020;15:20:00;93.374;93.450;93.063;93.264;3.020.354.072,87;162.559
WINFUT;15/06/2020;15:15:00;93.123;93.535;93.113;93.379;4.136.364.084,65;222.281
WINFUT;15/06/2020;15:10:00;93.118;93.194;92.953;93.128;2.863.937.999,45;154.442
WINFUT;15/06/2020;15:05:00;93.118;93.304;93.078;93.123;3.304.960.261,07;177.997
WINFUT;15/06/2020;15:00:00;92.426;93.259;92.416;93.113;6.488.231.418,47;350.315
WINFUT;15/06/2020;14:55:00;92.441;92.556;92.366;92.426;1.747.797.357,02;94.869
WINFUT;15/06/2020;14:50:00;92.250;92.546;92.230;92.436;2.415.873.367,00;131.238
WINFUT;15/06/2020;14:45:00;92.426;92.441;92.190;92.250;2.235.120.441,33;121.510
WINFUT;15/06/2020;14:40:00;92.637;92.672;92.396;92.426;2.305.411.755,43;125.044
WINFUT;15/06/2020;14:35:00;92.366;92.712;92.366;92.637;3.342.099.518,30;181.170
WINFUT;15/06/2020;14:30:00;92.325;92.406;92.225;92.366;1.474.126.291,97;80.139
WINFUT;15/06/2020;14:25:00;92.210;92.361;92.210;92.325;1.535.493.153,88;83.497
WINFUT;15/06/2020;14:20:00;92.335;92.436;92.150;92.215;2.577.050.631,46;140.173
WINFUT;15/06/2020;14:15:00;92.325;92.526;92.280;92.341;2.466.745.513,77;133.953
WINFUT;15/06/2020;14:10:00;92.346;92.431;92.275;92.320;2.470.449.000,81;134.244
WINFUT;15/06/2020;14:05:00;92.135;92.386;92.080;92.341;2.712.932.298,51;147.640
WINFUT;15/06/2020;14:00:00;91.959;92.145;91.899;92.140;2.316.657.900,66;126.352
WINFUT;15/06/2020;13:55:00;91.773;91.979;91.743;91.959;1.540.613.556,07;84.168
WINFUT;15/06/2020;13:50:00;91.844;91.884;91.723;91.778;1.381.128.833,71;75.498
WINFUT;15/06/2020;13:45:00;91.728;91.949;91.683;91.839;2.014.831.836,18;110.100
WINFUT;15/06/2020;13:40:00;91.673;91.834;91.638;91.728;1.936.515.991,04;105.934
WINFUT;15/06/2020;13:35:00;91.507;91.703;91.457;91.678;2.031.315.665,46;111.321
WINFUT;15/06/2020;13:30:00;91.708;91.743;91.482;91.512;1.989.045.248,85;108.984
WINFUT;15/06/2020;13:25:00;91.738;91.879;91.663;91.708;1.937.669.106,05;105.964
WINFUT;15/06/2020;13:20:00;91.783;91.799;91.598;91.733;1.795.664.704,92;98.255
WINFUT;15/06/2020;13:15:00;91.558;91.814;91.538;91.783;2.346.596.474,16;128.439
WINFUT;15/06/2020;13:10:00;91.422;91.623;91.377;91.558;1.968.284.799,52;107.923
WINFUT;15/06/2020;13:05:00;91.282;91.517;91.241;91.422;2.508.943.725,64;137.749
WINFUT;15/06/2020;13:00:00;90.965;91.352;90.910;91.282;2.785.057.524,87;153.301
WINFUT;15/06/2020;12:55:00;90.895;91.086;90.890;90.965;1.356.830.485,41;74.842
WINFUT;15/06/2020;12:50:00;90.945;91.081;90.855;90.895;1.813.229.970,22;100.037
WINFUT;15/06/2020;12:45:00;90.860;90.950;90.810;90.950;1.422.683.485,21;78.558
WINFUT;15/06/2020;12:40:00;90.965;91.096;90.850;90.855;1.773.200.776,56;97.840
WINFUT;15/06/2020;12:35:00;90.930;91.081;90.865;90.970;1.839.453.693,64;101.475
WINFUT;15/06/2020;12:30:00;91.106;91.151;90.920;90.935;2.546.327.037,36;140.388
WINFUT;15/06/2020;12:25:00;91.246;91.297;91.046;91.106;2.087.584.459,38;114.952
WINFUT;15/06/2020;12:20:00;91.176;91.302;91.056;91.246;2.081.179.434,30;114.565
WINFUT;15/06/2020;12:15:00;91.277;91.337;91.086;91.171;2.020.053.266,41;111.156
WINFUT;15/06/2020;12:10:00;91.221;91.362;91.116;91.277;2.250.934.006,88;123.808
WINFUT;15/06/2020;12:05:00;91.221;91.297;91.156;91.221;1.908.451.500,69;104.984
WINFUT;15/06/2020;12:00:00;90.850;91.241;90.740;91.226;3.520.192.273,82;194.136
WINFUT;15/06/2020;11:55:00;91.216;91.322;90.689;90.850;4.624.877.302,38;255.052
WINFUT;15/06/2020;11:50:00;91.402;91.452;91.216;91.216;2.862.511.217,02;157.257
WINFUT;15/06/2020;11:45:00;91.171;91.502;91.126;91.407;3.490.027.315,52;191.743
WINFUT;15/06/2020;11:40:00;91.096;91.186;90.920;91.171;3.090.019.861,66;170.323
WINFUT;15/06/2020;11:35:00;91.297;91.432;91.076;91.101;3.369.445.558,75;185.287
WINFUT;15/06/2020;11:30:00;91.146;91.337;91.101;91.297;2.356.185.754,53;129.636
WINFUT;15/06/2020;11:25:00;91.322;91.447;91.136;91.141;2.427.937.674,52;133.475
WINFUT;15/06/2020;11:20:00;91.467;91.502;91.196;91.327;2.666.627.314,08;146.494
WINFUT;15/06/2020;11:15:00;91.583;91.608;91.226;91.462;3.374.627.465,78;185.345
WINFUT;15/06/2020;11:10:00;91.713;91.723;91.472;91.583;2.657.384.856,87;145.622
WINFUT;15/06/2020;11:05:00;91.603;91.753;91.593;91.713;2.286.424.115,24;125.139
WINFUT;15/06/2020;11:00:00;91.538;91.778;91.287;91.608;3.928.489.004,00;215.408
WINFUT;15/06/2020;10:55:00;91.593;91.728;91.387;91.538;3.041.766.758,69;166.712
WINFUT;15/06/2020;10:50:00;91.362;91.693;91.332;91.593;3.597.538.722,00;197.202
WINFUT;15/06/2020;10:45:00;91.332;91.507;91.116;91.357;4.308.978.903,85;236.747
WINFUT;15/06/2020;10:40:00;90.955;91.412;90.840;91.337;4.782.762.901,97;263.126
WINFUT;15/06/2020;10:35:00;90.549;91.231;90.524;90.955;4.958.321.248,36;273.611
WINFUT;15/06/2020;10:30:00;90.674;91.111;90.393;90.549;5.768.288.059,29;319.076
WINFUT;15/06/2020;10:25:00;90.689;90.910;90.609;90.674;2.226.639.280,25;123.126
WINFUT;15/06/2020;10:20:00;90.649;90.810;90.544;90.694;2.837.261.533,43;157.036
WINFUT;15/06/2020;10:15:00;90.830;91.036;90.644;90.649;3.009.774.566,04;166.238
WINFUT;15/06/2020;10:10:00;90.609;90.900;90.438;90.830;3.152.391.654,21;174.540
WINFUT;15/06/2020;10:05:00;90.805;90.855;90.479;90.614;2.721.874.287,73;150.679
WINFUT;15/06/2020;10:00:00;90.574;90.915;90.519;90.800;3.089.234.998,17;170.807
WINFUT;15/06/2020;09:55:00;90.709;90.830;90.459;90.574;1.939.410.361,02;107.370
WINFUT;15/06/2020;09:50:00;90.740;90.780;90.669;90.709;1.175.724.119,54;65.041
WINFUT;15/06/2020;09:45:00;90.619;90.845;90.559;90.740;1.825.930.117,34;101.030
WINFUT;15/06/2020;09:40:00;90.745;90.765;90.564;90.619;1.580.877.689,61;87.509
WINFUT;15/06/2020;09:35:00;90.624;90.800;90.484;90.745;2.085.940.625,33;115.478
WINFUT;15/06/2020;09:30:00;90.805;90.996;90.579;90.624;2.397.980.374,95;132.563
WINFUT;15/06/2020;09:25:00;90.559;90.900;90.549;90.800;2.783.315.583,78;153.938
WINFUT;15/06/2020;09:20:00;90.599;90.694;90.423;90.559;2.129.493.642,96;118.002
WINFUT;15/06/2020;09:15:00;90.418;90.659;90.268;90.599;2.414.369.274,31;133.970
WINFUT;15/06/2020;09:10:00;90.619;90.745;90.353;90.423;2.281.352.053,30;126.516
WINFUT;15/06/2020;09:05:00;90.644;90.935;90.534;90.624;2.771.258.501,60;153.332
WINFUT;15/06/2020;09:00:00;91.031;91.036;90.589;90.634;1.375.224.758,69;76.029
WINFUT;12/06/2020;17:50:00;93.249;93.339;93.209;93.339;447.584.564,81;24.080
WINFUT;12/06/2020;17:45:00;93.209;93.319;93.159;93.249;675.292.057,28;36.345
WINFUT;12/06/2020;17:40:00;93.078;93.249;93.048;93.204;845.533.012,87;45.558
WINFUT;12/06/2020;17:35:00;93.038;93.123;93.013;93.078;421.209.112,42;22.712
WINFUT;12/06/2020;17:30:00;93.003;93.073;92.862;93.033;854.293.048,03;46.112
WINFUT;12/06/2020;17:25:00;93.018;93.103;92.988;93.008;636.386.807,68;34.320
WINFUT;12/06/2020;17:20:00;92.953;93.038;92.893;93.018;546.243.084,31;29.485
WINFUT;12/06/2020;17:15:00;92.998;93.068;92.908;92.953;580.563.572,83;31.335
WINFUT;12/06/2020;17:10:00;93.043;93.108;92.923;92.998;1.065.186.326,25;57.471
WINFUT;12/06/2020;17:05:00;92.988;93.133;92.867;93.048;1.542.657.023,48;83.238
WINFUT;12/06/2020;17:00:00;92.787;92.993;92.712;92.988;1.178.672.124,03;63.727
WINFUT;12/06/2020;16:55:00;92.877;93.008;92.722;92.787;1.736.677.804,50;93.879
WINFUT;12/06/2020;16:50:00;92.933;93.118;92.812;92.877;2.532.481.162,59;136.698
WINFUT;12/06/2020;16:45:00;92.617;92.943;92.617;92.938;2.370.004.866,18;128.196
WINFUT;12/06/2020;16:40:00;92.581;92.712;92.531;92.617;1.670.153.329,26;90.487
WINFUT;12/06/2020;16:35:00;92.521;92.782;92.421;92.586;2.363.603.620,58;128.122
WINFUT;12/06/2020;16:30:00;92.391;92.526;92.290;92.521;1.682.380.471,16;91.379
WINFUT;12/06/2020;16:25:00;92.315;92.551;92.230;92.386;2.044.364.409,57;111.082
WINFUT;12/06/2020;16:20:00;92.486;92.551;92.240;92.320;1.969.168.120,47;106.972
WINFUT;12/06/2020;16:15:00;92.712;92.727;92.310;92.486;2.704.878.903,45;146.783
WINFUT;12/06/2020;16:10:00;92.566;92.782;92.536;92.707;1.885.142.365,72;102.086
WINFUT;12/06/2020;16:05:00;92.526;92.732;92.391;92.561;2.214.843.040,38;120.070
WINFUT;12/06/2020;16:00:00;92.235;92.541;92.225;92.526;2.575.706.263,50;139.840
WINFUT;12/06/2020;15:55:00;92.315;92.335;92.080;92.235;1.785.256.621,74;97.189
WINFUT;12/06/2020;15:50:00;92.190;92.371;92.024;92.315;2.096.233.802,39;114.096
WINFUT;12/06/2020;15:45:00;92.090;92.290;92.075;92.190;1.739.527.240,06;94.707
WINFUT;12/06/2020;15:40:00;92.180;92.225;91.949;92.090;2.250.714.117,79;122.665
WINFUT;12/06/2020;15:35:00;92.325;92.431;92.150;92.175;1.991.385.869,83;108.303
WINFUT;12/06/2020;15:30:00;92.024;92.471;91.989;92.330;3.321.117.062,73;180.582
WINFUT;12/06/2020;15:25:00;91.909;92.115;91.899;92.024;1.544.016.511,18;84.203
WINFUT;12/06/2020;15:20:00;91.834;92.095;91.768;91.909;1.999.034.121,08;109.124
WINFUT;12/06/2020;15:15:00;91.738;91.984;91.648;91.834;2.056.914.301,94;112.420
WINFUT;12/06/2020;15:10:00;91.492;91.909;91.492;91.733;2.726.112.629,00;149.135
WINFUT;12/06/2020;15:05:00;91.568;91.613;91.317;91.492;2.489.766.207,56;136.623
WINFUT;12/06/2020;15:00:00;91.522;91.799;91.412;91.568;2.580.568.412,82;141.322
WINFUT;12/06/2020;14:55:00;91.573;91.889;91.472;91.517;2.604.997.290,16;142.546
WINFUT;12/06/2020;14:50:00;91.633;91.763;91.387;91.578;2.609.210.550,27;143.036
WINFUT;12/06/2020;14:45:00;91.809;91.949;91.402;91.633;3.206.687.169,31;175.580
WINFUT;12/06/2020;14:40:00;91.708;92.090;91.618;91.804;2.629.914.499,59;143.612
WINFUT;12/06/2020;14:35:00;91.924;92.014;91.578;91.708;3.367.436.883,71;184.045
WINFUT;12/06/2020;14:30:00;92.335;92.476;91.909;91.929;2.963.090.582,47;161.285
WINFUT;12/06/2020;14:25:00;92.486;92.637;92.290;92.330;2.245.219.355,62;121.861
WINFUT;12/06/2020;14:20:00;92.526;92.842;92.426;92.481;2.752.447.016,68;149.100
WINFUT;12/06/2020;14:15:00;92.526;92.612;92.376;92.526;1.651.823.297,70;89.614
WINFUT;12/06/2020;14:10:00;92.451;92.571;92.325;92.526;1.563.042.763,36;84.849
WINFUT;12/06/2020;14:05:00;92.351;92.536;92.280;92.456;1.827.675.727,37;99.251
WINFUT;12/06/2020;14:00:00;92.622;92.727;92.346;92.351;2.305.667.324,64;125.039
WINFUT;12/06/2020;13:55:00;92.255;92.682;92.225;92.617;2.544.840.996,19;138.058
WINFUT;12/06/2020;13:50:00;92.029;92.290;92.029;92.250;1.467.884.498,03;79.914
WINFUT;12/06/2020;13:45:00;92.290;92.305;91.939;92.034;2.345.934.193,22;127.817
WINFUT;12/06/2020;13:40:00;92.255;92.396;92.205;92.285;1.384.705.641,74;75.287
WINFUT;12/06/2020;13:35:00;92.255;92.341;92.160;92.255;1.359.466.896,38;73.962
WINFUT;12/06/2020;13:30:00;92.391;92.416;92.200;92.255;1.655.413.405,81;90.004
WINFUT;12/06/2020;13:25:00;92.245;92.571;92.155;92.391;1.998.521.356,93;108.606
WINFUT;12/06/2020;13:20:00;92.451;92.506;92.200;92.245;1.764.707.419,45;95.886
WINFUT;12/06/2020;13:15:00;92.346;92.496;92.260;92.456;1.591.023.032,85;86.435
WINFUT;12/06/2020;13:10:00;92.541;92.561;92.070;92.346;2.287.804.908,31;124.384
WINFUT;12/06/2020;13:05:00;92.642;92.732;92.526;92.541;1.668.734.536,16;90.434
WINFUT;12/06/2020;13:00:00;92.551;92.677;92.366;92.642;2.027.388.614,41;109.959
WINFUT;12/06/2020;12:55:00;92.170;92.617;92.095;92.556;2.623.270.609,30;142.547
WINFUT;12/06/2020;12:50:00;91.994;92.195;91.839;92.170;2.003.886.330,03;109.287
WINFUT;12/06/2020;12:45:00;91.703;92.130;91.668;91.999;2.490.094.041,41;135.949
WINFUT;12/06/2020;12:40:00;92.014;92.064;91.643;91.703;1.882.951.921,33;102.812
WINFUT;12/06/2020;12:35:00;92.039;92.215;91.899;92.014;2.809.038.634,12;153.128
WINFUT;12/06/2020;12:30:00;91.859;92.090;91.507;92.039;2.613.726.135,30;142.888
WINFUT;12/06/2020;12:25:00;91.342;91.989;91.287;91.859;3.311.088.907,86;181.320
WINFUT;12/06/2020;12:20:00;91.136;91.628;91.056;91.337;3.309.680.365,91;181.743
WINFUT;12/06/2020;12:15:00;91.854;91.944;91.011;91.131;4.258.795.786,12;233.567
WINFUT;12/06/2020;12:10:00;92.105;92.175;91.824;91.854;2.262.742.240,98;123.442
WINFUT;12/06/2020;12:05:00;91.467;92.150;91.442;92.100;3.769.387.816,62;205.921
WINFUT;12/06/2020;12:00:00;91.648;91.839;91.387;91.467;3.671.295.090,31;201.111
WINFUT;12/06/2020;11:55:00;92.019;92.240;91.638;91.643;3.787.746.328,96;206.706
WINFUT;12/06/2020;11:50:00;92.722;92.742;91.869;92.024;4.304.802.850,62;234.291
WINFUT;12/06/2020;11:45:00;92.330;92.983;92.250;92.727;3.688.434.648,29;199.698
WINFUT;12/06/2020;11:40:00;92.190;92.411;92.165;92.330;2.216.482.867,18;120.490
WINFUT;12/06/2020;11:35:00;92.441;92.451;92.165;92.190;2.702.045.690,47;146.885
WINFUT;12/06/2020;11:30:00;92.596;92.762;92.330;92.436;3.966.962.130,76;215.095
WINFUT;12/06/2020;11:25:00;93.008;93.088;92.501;92.601;3.281.544.954,20;177.477
WINFUT;12/06/2020;11:20:00;93.138;93.289;92.923;93.008;2.743.823.447,94;147.883
WINFUT;12/06/2020;11:15:00;93.053;93.339;93.043;93.128;2.730.171.095,60;146.999
WINFUT;12/06/2020;11:10:00;93.384;93.590;93.048;93.053;2.972.925.882,35;159.801
WINFUT;12/06/2020;11:05:00;93.455;93.495;93.289;93.384;2.101.925.826,03;112.969
WINFUT;12/06/2020;11:00:00;93.369;93.716;93.364;93.460;3.451.066.047,64;185.188
WINFUT;12/06/2020;10:55:00;93.038;93.414;92.963;93.369;2.652.076.652,48;142.826
WINFUT;12/06/2020;10:50:00;93.088;93.435;93.028;93.033;3.012.476.956,96;162.192
WINFUT;12/06/2020;10:45:00;93.419;93.560;93.058;93.093;3.126.938.333,67;168.086
WINFUT;12/06/2020;10:40:00;93.319;93.711;93.284;93.419;3.575.972.505,53;191.950
WINFUT;12/06/2020;10:35:00;92.958;93.435;92.888;93.319;3.656.090.795,01;196.810
WINFUT;12/06/2020;10:30:00;92.481;93.038;92.386;92.958;4.609.425.590,48;249.371
WINFUT;12/06/2020;10:25:00;92.732;92.787;92.401;92.486;2.033.763.523,57;110.284
WINFUT;12/06/2020;10:20:00;92.245;92.817;92.210;92.732;3.325.592.346,53;180.264
WINFUT;12/06/2020;10:15:00;92.486;92.606;92.160;92.245;2.633.238.529,52;143.078
WINFUT;12/06/2020;10:10:00;92.200;92.511;92.125;92.481;2.125.955.232,88;115.540
WINFUT;12/06/2020;10:05:00;92.225;92.305;92.019;92.195;1.683.498.964,26;91.629
WINFUT;12/06/2020;10:00:00;92.215;92.386;92.160;92.225;1.508.001.467,62;82.021
WINFUT;12/06/2020;09:55:00;92.155;92.431;92.125;92.210;2.380.725.827,75;129.514
WINFUT;12/06/2020;09:50:00;92.341;92.441;91.939;92.155;2.790.905.024,98;152.011
WINFUT;12/06/2020;09:45:00;92.516;92.561;92.195;92.341;2.320.000.454,80;126.051
WINFUT;12/06/2020;09:40:00;92.561;92.622;92.441;92.516;1.651.288.992,74;89.559
WINFUT;12/06/2020;09:35:00;92.220;92.576;92.090;92.556;2.775.058.170,70;150.761
WINFUT;12/06/2020;09:30:00;91.929;92.315;91.879;92.225;2.470.157.715,19;134.577
WINFUT;12/06/2020;09:25:00;92.180;92.230;91.829;91.929;1.946.435.452,38;106.192
WINFUT;12/06/2020;09:20:00;92.064;92.260;92.014;92.175;1.968.029.213,67;107.211
WINFUT;12/06/2020;09:15:00;91.593;92.210;91.573;92.059;3.327.586.007,13;181.609
WINFUT;12/06/2020;09:10:00;91.151;91.643;91.111;91.598;2.116.001.588,01;116.179
WINFUT;12/06/2020;09:05:00;91.738;91.763;91.071;91.151;2.722.714.642,29;149.480
WINFUT;10/06/2020;17:50:00;95.111;95.181;94.674;94.674;735.789.821,07;38.928
WINFUT;10/06/2020;17:45:00;94.915;95.146;94.855;95.106;591.572.900,90;31.253
WINFUT;10/06/2020;17:40:00;94.850;94.950;94.840;94.920;416.538.200,28;22.025
WINFUT;10/06/2020;17:35:00;94.885;94.955;94.810;94.850;546.404.015,21;28.902
WINFUT;10/06/2020;17:30:00;94.850;95.051;94.684;94.890;1.368.717.014,56;72.431
WINFUT;10/06/2020;17:25:00;94.900;94.925;94.800;94.845;568.027.479,54;30.054
WINFUT;10/06/2020;17:20:00;95.136;95.186;94.744;94.900;1.524.085.048,86;80.585
WINFUT;10/06/2020;17:15:00;95.091;95.136;94.880;95.136;1.122.334.119,82;59.295
WINFUT;10/06/2020;17:10:00;95.071;95.201;94.975;95.096;1.190.398.660,83;62.815
WINFUT;10/06/2020;17:05:00;94.910;95.136;94.780;95.066;1.640.674.310,61;86.715
WINFUT;10/06/2020;17:00:00;94.970;95.146;94.820;94.910;1.958.231.763,34;103.484
WINFUT;10/06/2020;16:55:00;95.201;95.216;94.960;94.970;2.085.213.499,19;110.030
WINFUT;10/06/2020;16:50:00;95.392;95.412;95.096;95.201;2.199.114.504,84;115.844
WINFUT;10/06/2020;16:45:00;95.397;95.442;95.020;95.387;2.768.100.373,41;145.868
WINFUT;10/06/2020;16:40:00;95.532;95.567;95.316;95.392;1.918.364.446,82;100.866
WINFUT;10/06/2020;16:35:00;95.813;95.853;95.507;95.532;2.010.070.794,20;105.477
WINFUT;10/06/2020;16:30:00;95.979;96.074;95.693;95.813;2.572.675.199,68;134.679
WINFUT;10/06/2020;16:25:00;95.633;95.999;95.467;95.984;3.209.717.380,27;168.248
WINFUT;10/06/2020;16:20:00;95.537;95.663;95.402;95.633;1.622.755.284,43;85.242
WINFUT;10/06/2020;16:15:00;95.427;95.678;95.342;95.537;2.051.143.508,89;107.781
WINFUT;10/06/2020;16:10:00;95.417;95.542;95.327;95.432;1.661.742.137,00;87.386
WINFUT;10/06/2020;16:05:00;95.206;95.552;95.201;95.417;2.224.778.010,42;117.036
WINFUT;10/06/2020;16:00:00;95.352;95.442;95.136;95.206;2.056.547.474,88;108.327
WINFUT;10/06/2020;15:55:00;95.216;95.452;95.015;95.357;2.308.904.224,66;121.666
WINFUT;10/06/2020;15:50:00;95.261;95.447;94.980;95.211;2.981.714.026,75;157.203
WINFUT;10/06/2020;15:45:00;95.668;95.733;95.241;95.261;2.891.269.768,56;151.942
WINFUT;10/06/2020;15:40:00;95.392;95.728;94.880;95.668;5.096.708.817,48;268.469
WINFUT;10/06/2020;15:35:00;95.653;95.869;95.367;95.392;3.389.490.025,13;177.826
WINFUT;10/06/2020;15:30:00;96.185;96.205;95.582;95.658;2.808.774.184,39;146.904
WINFUT;10/06/2020;15:25:00;96.240;96.340;96.064;96.185;1.517.745.644,90;79.172
WINFUT;10/06/2020;15:20:00;96.601;96.762;96.135;96.240;3.092.957.259,56;160.983
WINFUT;10/06/2020;15:15:00;96.089;96.677;96.054;96.601;3.240.999.145,79;168.809
WINFUT;10/06/2020;15:10:00;95.879;96.150;95.874;96.084;1.904.033.158,84;99.500
WINFUT;10/06/2020;15:05:00;96.390;96.702;95.653;95.884;5.312.619.296,08;277.069
WINFUT;10/06/2020;15:00:00;95.417;96.506;94.980;96.385;7.685.356.468,66;402.456
WINFUT;10/06/2020;14:55:00;95.532;95.698;95.362;95.417;1.842.258.535,80;96.774
WINFUT;10/06/2020;14:50:00;95.728;95.728;95.417;95.537;1.816.138.925,46;95.383
WINFUT;10/06/2020;14:45:00;95.532;95.773;95.502;95.728;1.680.719.712,38;88.158
WINFUT;10/06/2020;14:40:00;95.387;95.638;95.337;95.537;1.755.580.771,50;92.234
WINFUT;10/06/2020;14:35:00;95.497;95.522;95.291;95.387;2.254.142.848,87;118.574
WINFUT;10/06/2020;14:30:00;95.512;95.582;95.467;95.497;1.336.682.640,17;70.227
WINFUT;10/06/2020;14:25:00;95.663;95.678;95.497;95.512;1.644.975.244,82;86.373
WINFUT;10/06/2020;14:20:00;95.718;95.758;95.633;95.663;992.059.971,94;52.024
WINFUT;10/06/2020;14:15:00;95.869;95.969;95.673;95.723;1.972.446.208,68;103.310
WINFUT;10/06/2020;14:10:00;95.808;95.954;95.708;95.864;2.553.810.073,35;133.725
WINFUT;10/06/2020;14:05:00;95.492;95.858;95.492;95.808;2.441.853.274,75;128.049
WINFUT;10/06/2020;14:00:00;95.462;95.547;95.422;95.497;1.113.895.499,77;58.543
WINFUT;10/06/2020;13:55:00;95.427;95.552;95.407;95.457;956.128.214,41;50.253
WINFUT;10/06/2020;13:50:00;95.442;95.587;95.387;95.427;1.809.682.119,26;95.105
WINFUT;10/06/2020;13:45:00;95.457;95.527;95.337;95.442;1.174.156.385,66;61.748
WINFUT;10/06/2020;13:40:00;95.246;95.482;95.181;95.462;1.734.841.836,04;91.310
WINFUT;10/06/2020;13:35:00;95.442;95.487;95.241;95.241;1.646.405.785,68;86.651
WINFUT;10/06/2020;13:30:00;95.492;95.537;95.367;95.442;1.305.817.704,68;68.654
WINFUT;10/06/2020;13:25:00;95.477;95.537;95.432;95.492;962.394.127,55;50.581
WINFUT;10/06/2020;13:20:00;95.402;95.502;95.322;95.477;1.395.028.312,99;73.364
WINFUT;10/06/2020;13:15:00;95.221;95.447;95.186;95.402;1.710.433.995,61;90.047
WINFUT;10/06/2020;13:10:00;95.301;95.367;95.166;95.221;1.954.564.562,27;102.972
WINFUT;10/06/2020;13:05:00;95.608;95.613;95.256;95.306;2.222.921.773,40;116.943
WINFUT;10/06/2020;13:00:00;95.567;95.763;95.467;95.613;1.937.554.523,25;101.679
WINFUT;10/06/2020;12:55:00;95.693;95.698;95.502;95.562;1.430.500.361,64;75.105
WINFUT;10/06/2020;12:50:00;95.823;95.843;95.522;95.693;2.363.460.213,66;123.972
WINFUT;10/06/2020;12:45:00;95.858;96.044;95.713;95.818;2.534.598.920,20;132.656
WINFUT;10/06/2020;12:40:00;95.793;95.909;95.758;95.864;1.931.409.416,08;101.128
WINFUT;10/06/2020;12:35:00;95.783;95.808;95.593;95.793;1.920.289.358,95;100.699
WINFUT;10/06/2020;12:30:00;95.673;95.833;95.638;95.778;1.629.506.403,59;85.401
