Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINQ20;16/06/2020;14:55:00;93.590;93.750;93.550;93.730;13.638.753,21;728
WINQ20;16/06/2020;14:50:00;93.760;93.840;93.515;93.595;18.405.930,28;983
WINQ20;16/06/2020;14:45:00;93.910;93.950;93.760;93.760;7.113.861,11;379
WINQ20;16/06/2020;14:40:00;93.725;93.995;93.720;93.945;12.714.220,20;677
WINQ20;16/06/2020;14:35:00;93.785;93.865;93.700;93.720;7.801.707,12;416
WINQ20;16/06/2020;14:30:00;93.885;93.920;93.650;93.820;21.816.246,33;1.163
WINQ20;16/06/2020;14:25:00;93.920;93.950;93.805;93.855;10.814.955,17;576
WINQ20;16/06/2020;14:20:00;94.035;94.050;93.850;93.945;8.077.597,13;430
WINQ20;16/06/2020;14:15:00;93.985;94.080;93.935;94.030;4.569.924,07;243
WINQ20;16/06/2020;14:10:00;94.055;94.075;93.905;93.940;7.743.597,12;412
WINQ20;16/06/2020;14:05:00;94.080;94.180;94.005;94.030;12.494.031,19;664
WINQ20;16/06/2020;14:00:00;94.245;94.295;94.060;94.105;17.799.906,27;945
WINQ20;16/06/2020;13:55:00;94.340;94.360;94.110;94.220;14.321.320,22;760
WINQ20;16/06/2020;13:50:00;94.440;94.470;94.290;94.345;12.213.286,19;647
WINQ20;16/06/2020;13:45:00;94.585;94.615;94.400;94.410;13.629.099,21;721
WINQ20;16/06/2020;13:40:00;94.535;94.665;94.470;94.585;20.084.205,31;1.062
WINQ20;16/06/2020;13:35:00;94.260;94.555;94.250;94.515;61.184.617,93;3.239
WINQ20;16/06/2020;13:30:00;94.140;94.355;94.100;94.285;11.552.475,18;613
WINQ20;16/06/2020;13:25:00;94.020;94.155;94.005;94.140;8.053.305,13;428
WINQ20;16/06/2020;13:20:00;94.110;94.175;93.970;94.050;7.468.385,12;397
WINQ20;16/06/2020;13:15:00;94.180;94.225;93.985;94.110;38.516.028,59;2.046
WINQ20;16/06/2020;13:10:00;94.080;94.220;94.000;94.185;27.340.142,42;1.452
WINQ20;16/06/2020;13:05:00;94.145;94.195;94.005;94.075;8.165.427,13;434
WINQ20;16/06/2020;13:00:00;94.220;94.295;93.975;94.165;10.694.885,17;568
WINQ20;16/06/2020;12:55:00;94.235;94.280;94.030;94.210;17.621.979,27;936
WINQ20;16/06/2020;12:50:00;94.285;94.400;94.205;94.215;24.430.246,37;1.295
WINQ20;16/06/2020;12:45:00;93.950;94.300;93.895;94.255;52.526.616,80;2.788
WINQ20;16/06/2020;12:40:00;93.910;94.005;93.800;93.955;6.235.617,10;332
WINQ20;16/06/2020;12:35:00;94.105;94.160;93.755;93.915;17.810.128,28;948
WINQ20;16/06/2020;12:30:00;94.125;94.295;93.930;94.080;16.748.496,26;890
WINQ20;16/06/2020;12:25:00;94.310;94.355;94.025;94.130;22.565.334,35;1.198
WINQ20;16/06/2020;12:20:00;94.180;94.465;94.145;94.300;17.636.852,27;935
WINQ20;16/06/2020;12:15:00;94.100;94.470;94.100;94.190;29.536.397,46;1.566
WINQ20;16/06/2020;12:10:00;94.130;94.200;93.725;94.050;32.930.224,51;1.753
WINQ20;16/06/2020;12:05:00;93.835;94.130;93.710;94.125;31.660.192,49;1.685
WINQ20;16/06/2020;12:00:00;93.360;93.895;93.000;93.820;87.630.209,35;4.690
WINQ20;16/06/2020;11:55:00;93.790;93.985;93.295;93.360;57.324.509,89;3.062
WINQ20;16/06/2020;11:50:00;94.675;94.675;93.615;93.885;49.200.937,76;2.613
WINQ20;16/06/2020;11:45:00;94.310;94.720;94.065;94.670;37.540.196,58;1.989
WINQ20;16/06/2020;11:40:00;94.395;94.435;94.100;94.330;30.234.782,47;1.604
WINQ20;16/06/2020;11:35:00;94.705;94.730;94.170;94.410;42.330.392,65;2.241
WINQ20;16/06/2020;11:30:00;95.015;95.075;94.675;94.710;28.028.864,43;1.477
WINQ20;16/06/2020;11:25:00;94.845;95.055;94.310;94.975;36.845.767,56;1.942
WINQ20;16/06/2020;11:20:00;94.985;94.990;94.580;94.830;26.640.404,41;1.405
WINQ20;16/06/2020;11:15:00;95.150;95.420;95.000;95.000;38.589.389,59;2.026
WINQ20;16/06/2020;11:10:00;94.895;95.150;94.820;95.150;11.798.918,18;621
WINQ20;16/06/2020;11:05:00;95.015;95.185;94.890;94.905;11.843.316,18;623
WINQ20;16/06/2020;11:00:00;94.950;95.125;94.775;95.050;15.275.377,24;804
WINQ20;16/06/2020;10:55:00;94.965;95.140;94.820;94.960;10.789.545,17;568
WINQ20;16/06/2020;10:50:00;94.690;94.970;94.565;94.960;19.799.936,31;1.045
WINQ20;16/06/2020;10:45:00;94.930;95.240;94.645;94.680;17.884.427,28;941
WINQ20;16/06/2020;10:40:00;94.960;95.080;94.810;94.935;11.774.093,18;620
WINQ20;16/06/2020;10:35:00;94.850;95.100;94.760;94.930;16.255.186,25;856
WINQ20;16/06/2020;10:30:00;95.075;95.225;94.800;94.835;29.868.755,46;1.572
WINQ20;16/06/2020;10:25:00;95.040;95.130;94.970;95.085;13.173.154,20;693
WINQ20;16/06/2020;10:20:00;95.215;95.255;95.035;95.055;10.727.483,17;564
WINQ20;16/06/2020;10:15:00;95.250;95.305;95.085;95.195;18.276.108,28;960
WINQ20;16/06/2020;10:10:00;95.370;95.460;95.215;95.290;11.497.636,18;603
WINQ20;16/06/2020;10:05:00;95.290;95.460;95.275;95.395;16.481.778,25;864
WINQ20;16/06/2020;10:00:00;95.485;95.515;95.300;95.300;14.595.371,23;765
WINQ20;16/06/2020;09:55:00;95.590;95.675;95.470;95.505;13.993.789,22;732
WINQ20;16/06/2020;09:50:00;95.410;95.670;95.385;95.590;30.432.666,46;1.592
WINQ20;16/06/2020;09:45:00;95.480;95.480;95.350;95.405;16.028.951,25;840
WINQ20;16/06/2020;09:40:00;95.500;95.580;95.440;95.510;10.391.231,16;544
WINQ20;16/06/2020;09:35:00;95.350;95.550;95.315;95.485;17.238.733,27;903
WINQ20;16/06/2020;09:30:00;94.955;95.465;94.955;95.330;33.187.139,50;1.742
WINQ20;16/06/2020;09:25:00;94.905;95.020;94.890;94.945;21.482.561,32;1.131
WINQ20;16/06/2020;09:20:00;94.735;94.930;94.725;94.930;10.052.334,16;530
WINQ20;16/06/2020;09:15:00;94.725;94.835;94.680;94.760;27.855.303,42;1.470
WINQ20;16/06/2020;09:10:00;94.495;94.735;94.420;94.725;24.743.852,38;1.308
WINQ20;16/06/2020;09:05:00;94.365;94.520;94.310;94.470;10.687.317,16;566
WINQ20;16/06/2020;09:00:00;94.300;94.590;94.240;94.415;21.583.181,33;1.143
WINQ20;15/06/2020;17:50:00;92.935;92.985;92.700;92.850;37.669.351,57;2.028
WINQ20;15/06/2020;17:45:00;92.935;93.005;92.895;92.955;45.364.829,69;2.440
WINQ20;15/06/2020;17:40:00;92.930;93.010;92.845;92.950;31.043.866,48;1.670
WINQ20;15/06/2020;17:35:00;92.810;92.935;92.740;92.930;9.414.645,14;507
WINQ20;15/06/2020;17:30:00;92.755;92.805;92.755;92.795;1.799.997,03;97
WINQ20;15/06/2020;17:25:00;92.745;92.780;92.705;92.715;222.590,00;12
WINQ20;15/06/2020;17:20:00;92.785;92.800;92.680;92.735;1.595.284,03;86
WINQ20;15/06/2020;17:15:00;92.775;92.860;92.705;92.800;1.930.182,03;104
WINQ20;15/06/2020;17:10:00;92.700;92.840;92.695;92.785;5.936.105,09;320
WINQ20;15/06/2020;17:05:00;92.650;92.775;92.615;92.700;14.792.001,23;798
WINQ20;15/06/2020;17:00:00;92.720;92.750;92.625;92.655;2.131.690,03;115
WINQ20;15/06/2020;16:55:00;92.645;92.730;92.490;92.720;24.518.792,38;1.324
WINQ20;15/06/2020;16:50:00;92.680;92.820;92.600;92.650;24.682.727,39;1.331
WINQ20;15/06/2020;16:45:00;92.595;92.735;92.505;92.675;5.557.801,09;300
WINQ20;15/06/2020;16:40:00;92.565;92.675;92.455;92.595;6.867.668,11;371
WINQ20;15/06/2020;16:35:00;92.565;92.690;92.310;92.600;9.492.475,15;513
WINQ20;15/06/2020;16:30:00;92.685;92.730;92.515;92.565;4.982.122,08;269
WINQ20;15/06/2020;16:25:00;92.895;92.990;92.590;92.675;4.562.479,07;246
WINQ20;15/06/2020;16:20:00;93.090;93.090;92.790;92.825;3.788.928,06;204
WINQ20;15/06/2020;16:15:00;93.030;93.290;93.020;93.085;2.570.684,04;138
WINQ20;15/06/2020;16:10:00;92.955;93.155;92.900;92.965;3.721.540,06;200
WINQ20;15/06/2020;16:05:00;92.925;92.960;92.770;92.895;4.012.622,06;216
WINQ20;15/06/2020;16:00:00;92.565;93.040;92.500;92.940;3.917.425,06;211
WINQ20;15/06/2020;15:55:00;92.680;92.720;92.485;92.550;3.186.867,05;172
WINQ20;15/06/2020;15:50:00;92.835;92.850;92.620;92.695;3.097.053,05;167
WINQ20;15/06/2020;15:45:00;92.685;92.870;92.680;92.790;3.635.908,06;196
WINQ20;15/06/2020;15:40:00;92.875;92.890;92.635;92.675;3.711.440,06;200
WINQ20;15/06/2020;15:35:00;92.770;92.900;92.765;92.850;3.713.369,06;200
WINQ20;15/06/2020;15:30:00;92.940;93.020;92.600;92.705;6.848.138,11;369
WINQ20;15/06/2020;15:25:00;93.160;93.195;92.905;92.935;4.652.202,07;250
WINQ20;15/06/2020;15:20:00;93.250;93.315;92.960;93.135;5.959.123,09;320
WINQ20;15/06/2020;15:15:00;93.010;93.420;93.010;93.260;17.442.982,27;935
WINQ20;15/06/2020;15:10:00;92.995;93.070;92.835;93.000;9.776.329,15;526
WINQ20;15/06/2020;15:05:00;93.035;93.175;92.965;93.020;9.807.678,15;527
WINQ20;15/06/2020;15:00:00;92.335;93.150;92.335;93.005;19.940.553,31;1.074
WINQ20;15/06/2020;14:55:00;92.370;92.435;92.255;92.290;3.915.972,06;212
WINQ20;15/06/2020;14:50:00;92.165;92.425;92.135;92.310;5.388.244,08;292
WINQ20;15/06/2020;14:45:00;92.285;92.330;92.100;92.125;4.977.816,08;270
WINQ20;15/06/2020;14:40:00;92.515;92.545;92.280;92.320;4.103.252,07;222
WINQ20;15/06/2020;14:35:00;92.300;92.590;92.290;92.515;9.246.720,15;500
WINQ20;15/06/2020;14:30:00;92.200;92.275;92.120;92.265;4.223.614,06;229
WINQ20;15/06/2020;14:25:00;92.155;92.235;92.115;92.205;2.267.435,04;123
WINQ20;15/06/2020;14:20:00;92.240;92.300;92.050;92.100;5.711.198,09;310
WINQ20;15/06/2020;14:15:00;92.175;92.405;92.175;92.240;3.341.642,05;181
WINQ20;15/06/2020;14:10:00;92.235;92.310;92.175;92.200;6.899.676,11;374
WINQ20;15/06/2020;14:05:00;92.035;92.265;91.970;92.240;9.596.723,15;521
WINQ20;15/06/2020;14:00:00;91.850;92.030;91.795;92.030;6.984.899,11;380
WINQ20;15/06/2020;13:55:00;91.675;91.850;91.675;91.850;1.945.757,03;106
WINQ20;15/06/2020;13:50:00;91.730;91.750;91.625;91.670;1.320.422,02;72
WINQ20;15/06/2020;13:45:00;91.635;91.830;91.595;91.735;2.971.800,05;162
WINQ20;15/06/2020;13:40:00;91.535;91.710;91.530;91.610;3.078.578,05;168
WINQ20;15/06/2020;13:35:00;91.455;91.585;91.345;91.565;2.305.102,04;126
WINQ20;15/06/2020;13:30:00;91.605;91.620;91.375;91.375;2.524.406,04;138
WINQ20;15/06/2020;13:25:00;91.615;91.750;91.565;91.585;3.629.112,06;198
WINQ20;15/06/2020;13:20:00;91.655;91.680;91.500;91.615;3.372.110,05;184
WINQ20;15/06/2020;13:15:00;91.440;91.685;91.440;91.655;4.450.204,07;243
WINQ20;15/06/2020;13:10:00;91.295;91.510;91.285;91.445;3.456.353,05;189
WINQ20;15/06/2020;13:05:00;91.145;91.385;91.140;91.300;6.628.127,10;363
WINQ20;15/06/2020;13:00:00;90.845;91.235;90.820;91.160;5.481.374,09;301
WINQ20;15/06/2020;12:55:00;90.800;90.975;90.800;90.875;3.035.186,05;167
WINQ20;15/06/2020;12:50:00;90.845;90.965;90.750;90.785;3.997.854,06;220
WINQ20;15/06/2020;12:45:00;90.795;90.845;90.725;90.845;4.575.604,07;252
WINQ20;15/06/2020;12:40:00;90.870;90.985;90.760;90.780;4.651.471,07;256
WINQ20;15/06/2020;12:35:00;90.840;90.980;90.775;90.855;3.053.201,05;168
WINQ20;15/06/2020;12:30:00;90.995;91.050;90.820;90.820;5.255.500,08;289
WINQ20;15/06/2020;12:25:00;91.190;91.190;90.950;91.010;3.331.504,05;183
WINQ20;15/06/2020;12:20:00;91.070;91.200;90.965;91.170;4.461.633,07;245
WINQ20;15/06/2020;12:15:00;91.185;91.225;90.990;91.065;4.957.017,08;272
WINQ20;15/06/2020;12:10:00;91.155;91.250;91.030;91.205;5.194.002,08;285
WINQ20;15/06/2020;12:05:00;91.105;91.185;91.050;91.130;2.751.733,04;151
WINQ20;15/06/2020;12:00:00;90.795;91.125;90.670;91.115;7.181.645,11;395
WINQ20;15/06/2020;11:55:00;91.095;91.200;90.600;90.730;9.673.421,15;532
WINQ20;15/06/2020;11:50:00;91.295;91.335;91.125;91.140;3.686.189,06;202
WINQ20;15/06/2020;11:45:00;91.040;91.385;91.030;91.325;4.562.720,07;250
WINQ20;15/06/2020;11:40:00;90.995;91.070;90.820;91.060;6.276.807,10;345
WINQ20;15/06/2020;11:35:00;91.230;91.300;90.985;91.020;3.919.092,06;215
WINQ20;15/06/2020;11:30:00;91.020;91.220;91.005;91.175;4.573.759,07;251
WINQ20;15/06/2020;11:25:00;91.205;91.330;91.035;91.035;6.382.365,10;350
WINQ20;15/06/2020;11:20:00;91.355;91.365;91.125;91.215;9.474.091,15;519
WINQ20;15/06/2020;11:15:00;91.455;91.495;91.180;91.235;2.390.750,04;131
WINQ20;15/06/2020;11:10:00;91.530;91.575;91.390;91.480;4.849.025,07;265
WINQ20;15/06/2020;11:05:00;91.570;91.640;91.515;91.590;4.818.648,07;263
WINQ20;15/06/2020;11:00:00;91.490;91.645;91.270;91.525;3.657.636,06;200
WINQ20;15/06/2020;10:55:00;91.505;91.620;91.320;91.460;6.349.052,10;347
WINQ20;15/06/2020;10:50:00;91.275;91.585;91.235;91.585;6.766.999,10;370
WINQ20;15/06/2020;10:45:00;91.225;91.390;91.060;91.310;3.612.988,06;198
WINQ20;15/06/2020;10:40:00;90.850;91.300;90.745;91.260;5.504.812,09;302
WINQ20;15/06/2020;10:35:00;90.490;91.100;90.490;91.095;6.887.106,11;379
WINQ20;15/06/2020;10:30:00;90.595;90.990;90.300;90.425;5.224.506,08;288
WINQ20;15/06/2020;10:25:00;90.625;90.800;90.530;90.590;2.974.330,05;164
WINQ20;15/06/2020;10:20:00;90.545;90.695;90.460;90.595;4.329.413,07;239
WINQ20;15/06/2020;10:15:00;90.740;90.930;90.575;90.575;6.043.403,10;333
WINQ20;15/06/2020;10:10:00;90.470;90.790;90.350;90.720;2.917.500,05;161
WINQ20;15/06/2020;10:05:00;90.720;90.735;90.400;90.510;1.829.317,03;101
WINQ20;15/06/2020;10:00:00;90.465;90.810;90.445;90.735;2.991.601,05;165
WINQ20;15/06/2020;09:55:00;90.675;90.690;90.410;90.445;1.648.484,03;91
WINQ20;15/06/2020;09:50:00;90.645;90.655;90.580;90.580;380.581,01;21
WINQ20;15/06/2020;09:45:00;90.515;90.745;90.500;90.710;887.846,01;49
WINQ20;15/06/2020;09:40:00;90.590;90.625;90.525;90.530;869.748,01;48
WINQ20;15/06/2020;09:35:00;90.500;90.695;90.440;90.665;760.528,01;42
WINQ20;15/06/2020;09:30:00;90.770;90.895;90.570;90.570;708.102,01;39
WINQ20;15/06/2020;09:25:00;90.650;90.765;90.570;90.570;1.051.644,02;58
WINQ20;15/06/2020;09:20:00;90.510;90.515;90.360;90.500;615.180,01;34
WINQ20;15/06/2020;09:15:00;90.270;90.520;90.150;90.515;2.024.844,03;112
WINQ20;15/06/2020;09:10:00;90.600;90.600;90.170;90.500;1.464.633,02;81
WINQ20;15/06/2020;09:05:00;90.560;90.870;90.055;90.655;4.398.074,07;243
WINQ20;15/06/2020;09:00:00;90.990;90.990;90.340;90.640;2.194.984,03;121
WINQ20;12/06/2020;17:20:00;92.950;92.950;92.950;92.950;37.588.980,56;2.022
WINQ20;12/06/2020;17:15:00;92.840;92.840;92.840;92.840;408.496,01;22
WINQ20;12/06/2020;17:10:00;93.020;93.020;92.830;92.840;2.859.558,04;154
WINQ20;12/06/2020;17:05:00;92.680;93.010;92.680;92.830;3.415.884,05;184
WINQ20;12/06/2020;17:00:00;92.600;92.680;92.600;92.680;2.038.300,03;110
WINQ20;12/06/2020;16:55:00;92.650;92.650;92.650;92.650;18.530,00;1
WINQ20;12/06/2020;16:50:00;92.995;92.995;92.995;92.995;74.396,00;4
WINQ20;12/06/2020;16:45:00;92.770;92.795;92.770;92.795;37.113,00;2
WINQ20;12/06/2020;16:35:00;92.500;92.520;92.500;92.520;111.004,00;6
WINQ20;12/06/2020;16:30:00;92.300;92.300;92.300;92.300;18.460,00;1
WINQ20;12/06/2020;16:15:00;92.380;92.380;92.270;92.270;36.930,00;2
WINQ20;12/06/2020;16:10:00;92.600;92.600;92.600;92.600;314.840,00;17
WINQ20;12/06/2020;16:05:00;92.500;92.520;92.500;92.520;148.004,00;8
WINQ20;12/06/2020;16:00:00;92.220;92.270;92.220;92.250;276.738,00;15
WINQ20;12/06/2020;15:55:00;92.270;92.270;92.020;92.020;55.264,00;3
WINQ20;12/06/2020;15:45:00;92.100;92.100;92.100;92.100;18.420,00;1
WINQ20;12/06/2020;15:40:00;92.050;92.050;92.020;92.020;55.218,00;3
WINQ20;12/06/2020;15:30:00;92.020;92.270;92.020;92.270;55.308,00;3
WINQ20;12/06/2020;15:25:00;91.900;91.900;91.900;91.900;385.980,01;21
WINQ20;12/06/2020;15:10:00;91.365;91.770;91.365;91.770;238.363,00;13
WINQ20;12/06/2020;15:05:00;91.680;91.680;91.250;91.520;401.722,01;22
WINQ20;12/06/2020;14:55:00;91.750;91.770;91.520;91.520;55.008,00;3
WINQ20;12/06/2020;14:50:00;91.350;91.350;91.350;91.350;36.540,00;2
WINQ20;12/06/2020;14:45:00;91.600;91.600;91.350;91.350;311.174,00;17
WINQ20;12/06/2020;14:40:00;91.770;91.770;91.705;91.705;110.059,00;6
WINQ20;12/06/2020;14:35:00;91.800;91.900;91.500;91.500;1.338.378,02;73
WINQ20;12/06/2020;14:30:00;92.300;92.300;91.900;91.900;645.644,01;35
WINQ20;12/06/2020;14:25:00;92.270;92.300;92.270;92.300;36.914,00;2
WINQ20;12/06/2020;14:20:00;92.520;92.700;92.520;92.700;111.204,00;6
WINQ20;12/06/2020;14:05:00;92.200;92.200;92.200;92.200;92.200,00;5
WINQ20;12/06/2020;14:00:00;92.300;92.300;92.270;92.270;147.670,00;8
WINQ20;12/06/2020;13:55:00;92.270;92.520;92.270;92.520;480.158,01;26
WINQ20;12/06/2020;13:45:00;92.020;92.165;91.900;91.900;294.624,00;16
WINQ20;12/06/2020;13:40:00;92.150;92.150;92.150;92.150;184.300,00;10
WINQ20;12/06/2020;13:25:00;92.020;92.270;92.020;92.270;55.262,00;3
WINQ20;12/06/2020;13:10:00;92.270;92.270;92.020;92.270;147.496,00;8
WINQ20;12/06/2020;13:05:00;92.270;92.520;92.230;92.520;498.284,01;27
WINQ20;12/06/2020;13:00:00;92.165;92.520;92.165;92.520;184.626,00;10
WINQ20;12/06/2020;12:55:00;92.200;92.270;92.200;92.270;110.654,00;6
WINQ20;12/06/2020;12:50:00;91.770;92.020;91.770;92.020;73.566,00;4
WINQ20;12/06/2020;12:40:00;92.050;92.050;91.770;91.770;110.404,00;6
WINQ20;12/06/2020;12:35:00;91.990;92.020;91.990;92.020;55.202,00;3
WINQ20;12/06/2020;12:30:00;91.520;91.770;91.420;91.770;91.575,00;5
WINQ20;12/06/2020;12:25:00;91.375;91.770;91.375;91.770;146.383,00;8
WINQ20;12/06/2020;12:20:00;91.270;91.270;91.200;91.200;36.494,00;2
WINQ20;12/06/2020;12:15:00;91.520;91.520;91.000;91.000;127.616,00;7
WINQ20;12/06/2020;12:10:00;91.770;92.130;91.770;91.770;257.642,00;14
WINQ20;12/06/2020;12:05:00;91.545;92.020;91.545;92.020;73.407,00;4
WINQ20;12/06/2020;12:00:00;91.890;91.890;91.400;91.520;914.898,01;50
WINQ20;12/06/2020;11:55:00;92.000;92.185;91.700;91.700;312.824,00;17
WINQ20;12/06/2020;11:50:00;92.520;92.520;91.900;91.900;202.853,00;11
WINQ20;12/06/2020;11:45:00;92.520;93.000;92.520;93.000;575.853,01;31
WINQ20;12/06/2020;11:35:00;92.270;92.270;92.270;92.270;18.454,00;1
WINQ20;12/06/2020;11:30:00;92.520;92.780;92.270;92.520;720.624,01;39
WINQ20;12/06/2020;11:25:00;92.770;92.770;92.270;92.270;74.066,00;4
WINQ20;12/06/2020;11:20:00;92.950;92.950;92.900;92.900;111.490,00;6
WINQ20;12/06/2020;11:10:00;93.400;93.400;93.020;93.020;335.659,01;18
WINQ20;12/06/2020;11:05:00;93.270;93.270;93.215;93.215;37.297,00;2
WINQ20;12/06/2020;11:00:00;93.520;93.520;93.320;93.320;37.368,00;2
WINQ20;12/06/2020;10:55:00;93.270;93.270;93.270;93.270;18.654,00;1
WINQ20;12/06/2020;10:45:00;93.020;93.020;93.000;93.000;167.432,00;9
WINQ20;12/06/2020;10:40:00;93.400;93.520;93.270;93.270;93.395,00;5
WINQ20;12/06/2020;10:35:00;93.000;93.270;93.000;93.270;55.858,00;3
WINQ20;12/06/2020;10:30:00;92.770;92.770;92.520;92.770;55.612,00;3
WINQ20;12/06/2020;10:25:00;92.625;92.625;92.625;92.625;18.525,00;1
WINQ20;12/06/2020;10:20:00;92.490;92.700;92.490;92.700;148.200,00;8
WINQ20;12/06/2020;10:10:00;92.045;92.380;92.045;92.380;221.533,00;12
WINQ20;12/06/2020;10:05:00;92.020;92.020;91.950;91.970;165.536,00;9
WINQ20;12/06/2020;09:55:00;92.000;92.270;91.970;92.270;73.642,00;4
WINQ20;12/06/2020;09:50:00;92.140;92.400;92.000;92.000;846.708,01;46
WINQ20;12/06/2020;09:45:00;92.200;92.300;92.200;92.200;1.106.420,02;60
WINQ20;12/06/2020;09:40:00;92.485;92.485;92.485;92.485;18.497,00;1
WINQ20;12/06/2020;09:35:00;92.050;92.450;92.010;92.450;92.196,00;5
WINQ20;12/06/2020;09:30:00;92.000;92.050;92.000;92.050;257.618,00;14
WINQ20;12/06/2020;09:25:00;91.855;91.855;91.770;91.770;36.725,00;2
WINQ20;12/06/2020;09:20:00;92.020;92.145;91.900;92.020;220.749,00;12
WINQ20;12/06/2020;09:15:00;91.550;92.150;91.500;91.800;128.464,00;7
WINQ20;12/06/2020;09:10:00;91.000;91.550;91.000;91.550;675.699,01;37
WINQ20;12/06/2020;09:05:00;91.495;91.495;91.250;91.250;274.085,00;15
WINQ20;10/06/2020;17:50:00;94.600;94.785;94.500;94.785;397.218,01;21
WINQ20;10/06/2020;17:45:00;94.850;94.930;94.850;94.930;37.956,00;2
WINQ20;10/06/2020;17:30:00;94.650;94.690;94.650;94.690;37.868,00;2
WINQ20;10/06/2020;17:20:00;94.770;94.770;94.670;94.670;37.888,00;2
WINQ20;10/06/2020;17:15:00;94.950;94.950;94.950;94.950;18.990,00;1
WINQ20;10/06/2020;17:10:00;95.020;95.020;95.020;95.020;19.004,00;1
WINQ20;10/06/2020;17:05:00;94.750;94.930;94.700;94.890;227.558,00;12
WINQ20;10/06/2020;17:00:00;94.810;94.810;94.750;94.750;113.745,00;6
WINQ20;10/06/2020;16:55:00;95.020;95.020;95.020;95.020;19.004,00;1
WINQ20;10/06/2020;16:50:00;95.020;95.270;95.020;95.270;209.337,00;11
WINQ20;10/06/2020;16:45:00;95.020;95.270;95.020;95.270;38.058,00;2
WINQ20;10/06/2020;16:40:00;95.270;95.270;95.270;95.270;19.054,00;1
WINQ20;10/06/2020;16:35:00;95.520;95.520;95.520;95.520;19.104,00;1
WINQ20;10/06/2020;16:25:00;95.770;95.770;95.770;95.770;19.154,00;1
WINQ20;10/06/2020;16:20:00;95.450;95.450;95.450;95.450;19.090,00;1
WINQ20;10/06/2020;16:15:00;95.520;95.520;95.520;95.520;19.104,00;1
WINQ20;10/06/2020;16:05:00;95.270;95.270;95.270;95.270;19.054,00;1
WINQ20;10/06/2020;16:00:00;95.020;95.020;95.020;95.020;95.020,00;5
WINQ20;10/06/2020;15:55:00;95.220;95.270;95.220;95.270;38.098,00;2
WINQ20;10/06/2020;15:50:00;95.030;95.030;95.020;95.020;38.010,00;2
WINQ20;10/06/2020;15:45:00;95.270;95.270;95.270;95.270;19.054,00;1
WINQ20;10/06/2020;15:40:00;95.270;95.520;95.020;95.520;133.283,00;7
WINQ20;10/06/2020;15:35:00;95.520;95.520;95.520;95.520;19.104,00;1
WINQ20;10/06/2020;15:30:00;95.800;96.240;95.750;95.750;480.346,01;25
WINQ20;10/06/2020;15:25:00;96.020;96.020;96.020;96.020;19.204,00;1
WINQ20;10/06/2020;15:20:00;96.270;96.270;96.270;96.270;19.254,00;1
WINQ20;10/06/2020;15:15:00;96.210;96.520;96.210;96.520;77.080,00;4
WINQ20;10/06/2020;15:10:00;96.020;96.020;96.020;96.020;19.204,00;1
WINQ20;10/06/2020;15:05:00;96.470;96.520;95.770;95.770;346.366,01;18
WINQ20;10/06/2020;15:00:00;95.270;96.270;94.905;96.270;1.180.317,02;62
WINQ20;10/06/2020;14:40:00;95.520;95.520;95.520;95.520;19.104,00;1
WINQ20;10/06/2020;14:35:00;95.300;95.300;95.270;95.270;114.354,00;6
WINQ20;10/06/2020;14:15:00;95.810;95.810;95.810;95.810;95.810,00;5
WINQ20;10/06/2020;14:10:00;95.705;95.770;95.705;95.770;210.609,00;11
WINQ20;10/06/2020;14:05:00;95.520;95.520;95.520;95.520;19.104,00;1
WINQ20;10/06/2020;13:40:00;95.100;95.100;95.100;95.100;38.040,00;2
WINQ20;10/06/2020;13:30:00;95.515;95.515;95.105;95.350;95.334,00;5
WINQ20;10/06/2020;13:10:00;95.150;95.150;95.100;95.100;418.490,01;22
WINQ20;10/06/2020;12:45:00;95.850;95.850;95.850;95.850;19.170,00;1
WINQ20;10/06/2020;12:40:00;95.770;95.770;95.770;95.770;19.154,00;1
WINQ20;10/06/2020;12:25:00;95.600;95.600;95.600;95.600;57.360,00;3
WINQ20;10/06/2020;12:05:00;95.690;95.690;95.690;95.690;19.138,00;1
WINQ20;10/06/2020;12:00:00;95.390;95.500;95.390;95.500;38.178,00;2
WINQ20;10/06/2020;11:50:00;95.210;95.210;95.100;95.100;76.142,00;4
WINQ20;10/06/2020;11:45:00;95.500;95.500;95.205;95.205;114.541,00;6
WINQ20;10/06/2020;11:40:00;95.770;95.770;95.770;95.770;57.462,00;3
WINQ20;10/06/2020;11:35:00;95.770;95.770;95.770;95.770;19.154,00;1
WINQ20;10/06/2020;11:30:00;95.770;95.770;95.770;95.770;19.154,00;1
WINQ20;10/06/2020;11:25:00;95.520;95.520;95.520;95.520;38.208,00;2
WINQ20;10/06/2020;11:20:00;95.595;95.595;95.400;95.400;1.069.983,02;56
WINQ20;10/06/2020;11:15:00;95.730;95.730;95.730;95.730;19.146,00;1
WINQ20;10/06/2020;11:10:00;96.030;96.030;95.900;95.900;95.976,00;5
WINQ20;10/06/2020;11:05:00;96.100;96.100;96.000;96.000;76.840,00;4
WINQ20;10/06/2020;10:55:00;96.230;96.230;96.000;96.000;423.259,01;22
WINQ20;10/06/2020;10:50:00;96.510;96.520;96.510;96.520;405.382,01;21
WINQ20;10/06/2020;10:45:00;96.700;96.700;96.700;96.700;19.340,00;1
